lan,lac,year,s,ss,emissions
Sheffield,E08000019,2018,Commercial,Commercial Gas,110.5726194
Sheffield,E08000019,2018,Commercial,Commercial 'Other Fuels',0.70319216
Sheffield,E08000019,2018,Domestic,Domestic Electricity,177.2238032
Sheffield,E08000019,2018,Domestic,Domestic Gas,580.4433154
Sheffield,E08000019,2018,Domestic,Domestic 'Other Fuels',26.6067714
Sheffield,E08000019,2018,Industry,Industry Electricity,145.8323122
Sheffield,E08000019,2018,Industry,Industry Gas,156.7108324
Sheffield,E08000019,2018,Industry,Large Industrial Installations,88.93684047
Sheffield,E08000019,2018,Industry,Industry 'Other Fuels',80.59148012
Sheffield,E08000019,2018,Industry,Agriculture,3.949688135
Sheffield,E08000019,2018,LULUCF,LULUCF Net Emissions: Forest land,-25.9551021
Sheffield,E08000019,2018,LULUCF,LULUCF Net Emissions: Cropland,6.052722981
Sheffield,E08000019,2018,LULUCF,LULUCF Net Emissions: Grassland,-8.879126163
Sheffield,E08000019,2018,LULUCF,LULUCF Net Emissions: Wetlands,-1.582587463
Sheffield,E08000019,2018,LULUCF,LULUCF Net Emissions: Settlements,5.16049644
Sheffield,E08000019,2018,Public Sector,Public Sector Electricity,49.69200365
Sheffield,E08000019,2018,Public Sector,Public Sector Gas,80.63419617
Sheffield,E08000019,2018,Public Sector,Public Sector 'Other Fuels',0.182683733
Sheffield,E08000019,2018,Transport,Road Transport (A roads),234.6363716
Sheffield,E08000019,2018,Transport,Road Transport (Motorways),93.290681180000007
Sheffield,E08000019,2018,Transport,Road Transport (Minor roads),363.7123491
Sheffield,E08000019,2018,Transport,Diesel Railways,7.558882749
Sheffield,E08000019,2018,Transport,Transport Other,4.148815071
Sheffield,E08000019,2019,Commercial,Commercial Electricity,129.7222121
Sheffield,E08000019,2019,Commercial,Commercial Gas,116.2742723
Sheffield,E08000019,2019,Commercial,Commercial 'Other Fuels',0.629973012
Sheffield,E08000019,2019,Domestic,Domestic Electricity,158.636017
Sheffield,E08000019,2019,Domestic,Domestic Gas,585.7616842
Sheffield,E08000019,2019,Domestic,Domestic 'Other Fuels',23.33379914
Sheffield,E08000019,2019,Industry,Industry Electricity,110.6688265
Sheffield,E08000019,2019,Industry,Industry Gas,133.3419003
Sheffield,E08000019,2019,Industry,Large Industrial Installations,74.12624848
Sheffield,E08000019,2019,Industry,Industry 'Other Fuels',69.64453737
Sheffield,E08000019,2019,Industry,Agriculture,4.148035048
Sheffield,E08000019,2019,LULUCF,LULUCF Net Emissions: Forest land,-25.81781138
Sheffield,E08000019,2019,LULUCF,LULUCF Net Emissions: Cropland,5.991756817
Sheffield,E08000019,2019,LULUCF,LULUCF Net Emissions: Grassland,-9.127176791
Sheffield,E08000019,2019,LULUCF,LULUCF Net Emissions: Wetlands,-1.582587463
Sheffield,E08000019,2019,LULUCF,LULUCF Net Emissions: Settlements,5.119754244
Sheffield,E08000019,2019,Public Sector,Public Sector Electricity,47.41911024
Sheffield,E08000019,2019,Public Sector,Public Sector Gas,87.38614512
Sheffield,E08000019,2019,Public Sector,Public Sector 'Other Fuels',0.165143718
Sheffield,E08000019,2019,Transport,Road Transport (A roads),223.1395191
Sheffield,E08000019,2019,Transport,Road Transport (Motorways),90.27407426
Sheffield,E08000019,2019,Transport,Road Transport (Minor roads),376.7183002
Sheffield,E08000019,2019,Transport,Diesel Railways,7.36511325
Sheffield,E08000019,2019,Transport,Transport Other,4.247716403
Barnsley,E08000016,2020,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2020,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2020,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2020,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2021,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2021,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2021,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2021,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2022,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2022,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2022,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2022,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2023,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2023,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2023,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2023,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2024,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2024,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2024,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2024,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2025,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2025,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2025,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2025,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2026,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2026,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2026,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2026,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2027,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2027,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2027,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2027,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2028,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2028,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2028,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2028,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2029,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2029,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2029,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2029,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2030,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2030,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2030,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2030,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2031,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2031,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2031,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2031,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2032,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2032,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2032,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2032,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2033,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2033,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2033,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2033,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2034,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2034,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2034,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2034,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2035,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2035,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2035,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2035,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2036,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2036,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2036,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2036,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2037,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2037,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2037,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2037,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2038,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2038,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2038,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2038,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2039,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2039,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2039,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2039,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2040,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2040,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2040,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2040,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2041,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2041,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2041,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2041,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2042,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2042,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2042,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2042,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2043,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2043,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2043,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2043,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2044,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2044,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2044,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2044,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2045,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2045,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2045,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2045,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2046,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2046,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2046,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2046,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2047,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2047,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2047,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2047,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2048,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2048,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2048,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2048,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2049,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2049,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2049,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2049,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2050,Commercial,Commercial Electricity,47.38544229
Doncaster,E08000017,2050,Commercial,Commercial Electricity,85.55989451
Rotherham,E08000018,2050,Commercial,Commercial Electricity,50.1140083
Sheffield,E08000019,2050,Commercial,Commercial Electricity,129.7222121
Barnsley,E08000016,2020,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2020,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2020,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2020,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2021,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2021,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2021,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2021,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2022,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2022,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2022,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2022,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2023,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2023,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2023,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2023,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2024,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2024,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2024,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2024,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2025,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2025,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2025,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2025,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2026,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2026,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2026,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2026,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2027,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2027,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2027,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2027,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2028,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2028,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2028,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2028,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2029,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2029,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2029,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2029,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2030,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2030,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2030,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2030,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2031,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2031,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2031,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2031,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2032,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2032,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2032,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2032,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2033,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2033,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2033,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2033,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2034,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2034,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2034,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2034,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2035,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2035,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2035,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2035,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2036,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2036,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2036,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2036,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2037,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2037,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2037,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2037,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2038,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2038,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2038,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2038,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2039,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2039,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2039,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2039,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2040,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2040,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2040,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2040,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2041,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2041,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2041,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2041,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2042,Commercial,Commercial Gas,29.54241517
Doncaster,E08000017,2042,Commercial,Commercial Gas,55.37999734
Rotherham,E08000018,2042,Commercial,Commercial Gas,78.15927123
Sheffield,E08000019,2042,Commercial,Commercial Gas,116.2742723
Barnsley,E08000016,2043,Commercial,Commercial Gas,29.54241517
